frame,fractal_us,upload_us,draw_readback_us
0,1,0,62582
1,0,0,20546
2,0,0,22339
3,0,0,20227
4,1,0,17574
5,0,0,19943
6,1,0,18671
7,0,0,20377
8,0,0,19272
9,0,0,18615
10,0,0,19333
11,0,0,22752
12,0,0,20745
13,0,0,20519
14,1,0,20793
15,0,0,19756
16,0,0,27697
17,0,0,21705
18,0,0,21684
19,0,0,18259
20,0,0,19751
21,0,0,19883
22,0,0,22547
23,0,0,21474
24,0,0,21458
25,0,0,21024
26,0,0,22543
27,0,0,20824
28,0,0,23645
29,0,0,19875
30,1,0,21675
31,0,0,17632
32,0,0,24911
33,0,0,21691
34,1,0,18619
35,0,0,18248
36,0,0,19983
37,1,0,21486
38,0,0,23640
39,0,0,17808
40,0,0,18655
41,1,0,17622
42,1,0,17207
43,0,0,17433
44,0,0,16558
45,1,0,16075
46,0,0,16568
47,0,0,16492
48,0,0,17132
49,0,0,20215
50,0,0,18202
51,0,0,15495
52,0,0,18627
53,1,0,17625
54,0,0,21702
55,0,0,19929
56,0,0,17647
57,0,0,16428
58,0,0,18909
59,0,0,17631
60,0,0,24849
61,1,0,16574
62,0,0,13552
63,0,0,14926
64,1,0,16964
65,0,0,15510
66,0,0,14843
67,1,0,16341
68,0,0,17189
69,0,0,16558
70,0,0,14831
71,0,0,18698
72,0,0,16339
73,0,0,16183
74,0,0,18462
75,0,0,18254
76,0,0,18130
77,0,0,17590
78,1,0,20376
79,0,0,18956
80,0,0,18450
81,1,0,18687
82,0,0,16976
83,0,0,17607
84,0,0,17605
85,0,0,18676
86,0,0,17610
87,1,0,22733
88,1,0,17806
89,0,0,18467
90,1,0,19983
91,0,0,19298
92,0,0,21467
93,0,0,22237
94,0,0,20212
95,0,0,18656
96,0,0,22022
97,0,0,19302
98,0,0,18645
99,0,0,22104
100,0,0,19311
101,0,0,19729
102,0,0,17607
103,0,0,19963
104,0,0,18681
105,0,0,19310
106,0,0,18898
107,0,0,19758
108,1,0,21465
109,1,0,18698
110,0,0,19891
111,0,0,19794
112,0,0,19569
113,0,0,20180
114,0,0,17650
115,1,0,19101
116,1,0,18677
117,0,0,17592
118,0,0,18800
119,0,0,19156
