frame,fractal_us,upload_us,draw_readback_us
0,1,0,64839
1,0,0,17097
2,0,0,44705
3,1,0,19815
4,0,0,14832
5,0,0,14740
6,0,0,14388
7,0,0,16728
8,0,0,14812
9,0,0,15681
10,0,0,17154
11,0,0,16478
12,0,0,16307
13,0,0,16533
14,0,0,17355
15,0,0,16018
16,0,0,16969
17,0,0,16733
18,0,0,19727
19,0,0,14811
20,0,0,15247
21,0,0,18674
22,0,0,16319
23,0,0,15878
24,0,0,17820
25,0,0,15817
26,0,0,16448
27,0,0,16504
28,0,0,16103
29,0,0,14401
30,1,0,14624
31,0,0,13749
32,0,0,14366
33,0,0,15815
34,0,0,14409
35,0,0,15898
36,0,0,18685
37,0,0,18055
38,1,0,18608
39,1,0,18712
40,0,0,20383
41,1,0,17441
42,0,0,18229
43,0,0,18058
44,0,0,17133
45,0,0,17559
46,0,0,14834
47,0,0,14824
48,0,0,16360
49,0,0,16515
50,0,0,16938
51,0,0,16487
52,0,0,16521
53,0,0,15459
54,0,0,15280
55,0,0,16992
56,0,0,15907
57,0,0,23853
58,0,0,14623
59,0,0,17650
60,0,0,16911
61,0,0,17201
62,0,0,15451
63,0,0,16533
64,1,0,15853
65,0,0,17798
66,0,0,15247
67,0,0,17078
68,1,0,15248
69,0,0,15326
70,1,0,16236
71,0,0,17794
72,0,0,16497
73,0,0,16047
74,0,0,16926
75,0,0,17741
76,0,0,16881
77,0,0,16374
78,0,0,22338
79,0,0,18007
80,0,0,18151
81,0,0,19194
82,1,0,20638
83,0,0,17617
84,0,0,18509
85,0,0,18365
86,0,0,18917
87,0,0,19249
88,0,0,19785
89,0,0,19079
90,0,0,19940
91,0,0,19285
92,0,0,18009
93,0,0,21273
94,0,0,18215
95,0,0,18663
96,0,0,18647
97,0,0,17447
98,0,0,16584
99,0,0,18708
100,0,0,16943
101,0,0,15511
102,0,0,19734
103,0,0,17457
104,0,0,19709
105,0,0,19228
106,0,0,19811
107,0,0,18886
108,0,0,18730
109,1,0,19524
110,0,0,18266
111,1,0,19304
112,0,0,18404
113,0,0,19230
114,0,0,23791
115,1,0,20349
116,0,0,18687
117,0,0,18663
118,0,0,19300
119,0,0,18819
