frame,fractal_us,upload_us,draw_readback_us
0,0,0,57295
1,0,0,18649
2,0,0,15199
3,0,0,16037
4,1,0,17237
5,0,0,14924
6,0,0,15195
7,0,0,15776
8,0,0,18199
9,0,0,15881
10,0,0,16061
11,1,0,14806
12,0,0,15637
13,0,0,18238
14,0,0,17988
15,0,0,15941
16,0,0,15251
17,0,0,19993
18,0,0,20164
19,0,0,17647
20,0,0,15297
21,0,0,16557
22,0,0,16373
23,0,0,14194
24,0,0,15471
25,0,0,16542
26,0,0,16998
27,0,0,15945
28,0,0,16038
29,0,0,14631
30,0,0,15500
31,1,0,16947
32,1,0,14938
33,0,0,16777
34,0,0,15488
35,0,0,15684
36,1,0,16007
37,0,0,14931
38,0,0,14792
39,0,0,14650
40,0,0,14376
41,0,0,13937
42,0,0,13086
43,0,0,14976
44,0,0,17520
45,0,0,13851
46,0,0,13662
47,0,0,14193
48,0,0,14258
49,0,0,13445
50,0,0,13224
51,0,0,15357
52,0,0,15823
53,0,0,12357
54,0,0,21532
55,0,0,15170
56,1,0,13925
57,1,0,15064
58,1,0,13402
59,0,0,14833
60,1,0,13536
61,0,0,12068
62,0,0,12598
63,0,0,13274
64,0,0,11365
65,0,0,14641
66,0,0,14767
67,0,0,14162
68,0,0,14858
69,1,0,12293
70,0,0,12989
71,0,0,12775
72,0,0,12700
73,0,0,15527
74,0,0,12085
75,0,0,13985
76,0,0,14435
77,0,0,11812
78,0,0,11839
79,0,0,14039
80,0,0,13823
81,0,0,14470
82,0,0,13235
83,0,0,14192
84,0,0,15011
85,0,0,14814
86,0,0,14180
87,0,0,14883
88,0,0,15899
89,0,0,15796
90,0,0,15511
91,0,0,14011
92,0,0,14661
93,0,0,13683
94,0,0,15146
95,0,0,16952
96,0,0,16264
97,0,0,16246
98,0,0,15308
99,0,0,17288
100,0,0,15224
101,0,0,15031
102,0,0,15167
103,1,0,14234
104,0,0,15145
105,0,0,16025
106,0,0,15583
107,0,0,14546
108,0,0,14742
109,0,0,15110
110,0,0,14177
111,0,0,14083
112,1,0,14102
113,0,0,14748
114,0,0,14779
115,1,0,15780
116,0,0,14170
117,0,0,14502
118,0,0,16106
119,0,0,17096
