frame,fractal_us,upload_us,draw_readback_us
0,0,0,78618
1,1,0,23804
2,1,0,21474
3,0,0,20921
4,0,0,20181
5,1,0,21701
6,0,0,21335
7,0,0,21127
8,0,0,20175
9,0,0,21060
10,0,0,21288
11,0,0,20504
12,1,0,21122
13,1,0,20189
14,0,0,19786
15,1,0,19964
16,2,0,19761
17,0,0,23129
18,0,0,24012
19,1,0,22109
20,0,0,22004
21,0,0,19414
22,0,0,20939
23,0,0,19188
24,0,0,19806
25,1,0,23860
26,0,0,19683
27,0,0,19154
28,1,0,19945
29,0,0,18736
30,0,0,16499
31,0,0,20029
32,0,0,19240
33,1,0,17678
34,1,0,18681
35,0,0,21680
36,0,0,20889
37,1,0,20246
38,1,0,22784
39,0,0,22726
40,1,0,18887
41,0,0,17107
42,1,0,17652
43,0,0,19993
44,1,0,17598
45,1,0,18897
46,0,0,19756
47,0,0,18508
48,0,0,18689
49,0,0,19320
50,0,0,17614
51,0,0,15895
52,0,0,18868
53,0,0,16551
54,0,0,18751
55,0,0,19758
56,0,0,18909
57,0,0,16432
58,0,0,18695
59,1,0,16417
60,0,0,20403
61,0,0,17176
62,1,0,21528
63,0,0,16377
64,1,0,18254
65,0,0,18512
66,0,0,17673
67,1,0,17442
68,1,0,16602
69,0,0,20010
70,0,0,17602
71,0,0,18732
72,0,0,17445
73,1,0,17649
74,0,0,17440
75,1,0,18942
76,0,0,17438
77,0,0,19584
78,0,0,20876
79,0,0,17859
80,1,0,19089
81,0,0,17015
82,0,0,20415
83,0,0,26969
84,1,0,21288
85,0,0,21895
86,0,0,21310
87,1,0,19399
88,0,0,20865
89,0,0,21437
90,0,0,19660
91,0,0,20500
92,0,0,23825
93,0,0,18689
94,0,0,19333
95,0,0,20834
96,0,0,22541
97,0,0,20711
98,0,0,25412
99,0,0,20828
100,1,0,19763
101,0,0,21894
102,1,0,25121
103,1,0,18711
104,0,0,20417
105,1,0,21921
106,0,0,18705
107,0,0,21483
108,0,0,20417
109,0,0,21077
110,0,0,18534
111,0,0,19796
112,1,0,20039
113,1,0,21059
114,1,0,21357
115,0,0,15935
116,0,0,18065
117,0,0,17661
118,0,0,18901
119,0,0,18294
