frame,fractal_us,upload_us,draw_readback_us
0,0,0,65476
1,0,0,17521
2,0,0,15921
3,0,0,16523
4,0,0,15457
5,0,0,16740
6,0,0,15682
7,0,0,14797
8,0,0,15456
9,0,0,16297
10,0,0,17143
11,0,0,16323
12,0,0,16954
13,0,0,16513
14,0,0,16526
15,0,0,14789
16,0,0,16527
17,0,0,15678
18,0,0,15654
19,0,0,18002
20,0,0,15467
21,0,0,17877
22,0,0,16522
23,0,0,17601
24,1,0,17664
25,0,0,16972
26,0,0,14810
27,0,0,20247
28,0,0,17604
29,0,0,17666
30,0,0,17602
31,1,0,16377
32,0,0,16092
33,0,0,17395
34,0,0,16101
35,1,0,17164
36,1,0,15018
37,0,0,16538
38,0,0,15904
39,0,0,15559
40,0,0,15263
41,0,0,15034
42,0,0,15626
43,0,0,17920
44,0,0,17693
45,1,0,16523
46,1,0,16548
47,0,0,18906
48,0,0,17609
49,0,0,14396
50,0,0,15909
51,0,0,15928
52,0,0,14846
53,0,0,13566
54,0,0,16351
55,0,0,13578
56,1,0,14838
57,1,0,15478
58,1,0,14131
59,1,0,14187
60,0,0,15901
61,0,0,14837
62,0,0,13801
63,0,0,13538
64,0,0,13765
65,0,0,13262
66,1,0,13754
67,0,0,13766
68,0,0,16334
69,0,0,15892
70,0,0,13753
71,1,0,13907
72,0,0,16313
73,1,0,16956
74,0,0,21254
75,1,0,15881
76,0,0,15889
77,0,0,14418
78,0,0,14680
79,0,0,13974
80,0,0,15370
81,0,0,13511
82,0,0,16113
83,0,0,15244
84,0,0,16540
85,0,0,17159
86,0,0,16761
87,0,0,18669
88,0,0,17424
89,0,0,16521
90,0,0,16933
91,0,0,16444
92,1,0,15441
93,0,0,15877
94,0,0,20386
95,0,0,19942
96,0,0,19184
97,0,0,20864
98,0,0,21722
99,0,0,19933
100,0,0,18207
101,0,0,17840
102,0,0,19721
103,0,0,22602
104,0,0,18852
105,1,0,17652
106,0,0,17663
107,0,0,18291
108,1,0,17583
109,0,0,18893
110,0,0,21461
111,0,0,18241
112,0,0,18656
113,0,0,19208
114,0,0,22090
115,0,0,19129
116,0,0,17619
117,0,0,21019
118,0,0,19747
119,0,0,25741
