frame,fractal_us,upload_us,draw_readback_us
0,0,0,69917
1,1,0,17095
2,0,0,16909
3,0,0,17591
4,1,0,15950
5,0,0,17592
6,0,0,19736
7,0,0,18755
8,0,0,16406
9,1,0,16426
10,0,0,17622
11,0,0,18120
12,1,0,19030
13,0,0,18220
14,0,0,19159
15,0,0,20296
16,0,0,19948
17,0,0,19104
18,0,0,19258
19,0,0,19080
20,0,0,18236
21,0,0,19549
22,0,0,19859
23,0,0,20583
24,0,0,19811
25,0,0,18801
26,0,0,17558
27,0,0,19213
28,0,0,18792
29,1,0,18495
30,0,0,18059
31,0,0,18641
32,0,0,17676
33,0,0,18102
34,0,0,16535
35,0,0,15830
36,0,0,18793
37,0,0,22990
38,1,0,19352
39,0,0,17106
40,0,0,18702
41,0,0,17560
42,0,0,18695
43,0,0,19773
44,0,0,17146
45,0,0,17728
46,0,0,15918
47,0,0,16218
48,0,0,17183
49,0,0,18854
50,0,0,16580
51,0,0,19000
52,0,0,17582
53,0,0,17576
54,0,0,17615
55,0,0,17148
56,0,0,17765
57,1,0,17009
58,0,0,16116
59,0,0,17002
60,0,0,17625
61,0,0,15282
62,0,0,16538
63,0,0,16560
64,0,0,15284
65,0,0,15471
66,0,0,14829
67,0,0,19664
68,1,0,17320
69,0,0,16470
70,1,0,17158
71,0,0,20319
72,0,0,15476
73,0,0,16976
74,0,0,20808
75,0,0,18257
76,0,0,19336
77,0,0,20439
78,0,0,14822
79,0,0,16544
80,0,0,18583
81,0,0,17599
82,0,0,16943
83,0,0,20060
84,0,0,19302
85,0,0,22530
86,0,0,20590
87,0,0,19820
88,1,0,17227
89,0,0,20370
90,0,0,19334
91,1,0,20851
92,0,0,20266
93,0,0,17589
94,0,0,18876
95,0,0,19274
96,0,0,18592
97,0,0,18653
98,0,0,18282
99,0,0,18545
100,0,0,17584
101,1,0,18006
102,0,0,18891
103,0,0,18675
104,0,0,18056
105,0,0,20133
106,0,0,22920
107,0,0,19317
108,1,0,18954
109,0,0,19977
110,0,0,19116
111,0,0,20597
112,0,0,19296
113,0,0,18666
114,0,0,18200
115,0,0,20670
116,0,0,19320
117,0,0,20407
118,0,0,19721
119,0,0,17604
