frame,fractal_us,upload_us,draw_readback_us
0,1,0,78403
1,1,0,21637
2,0,0,28714
3,0,0,21371
4,0,0,23524
5,0,0,19333
6,0,0,18583
7,0,0,32274
8,1,0,20985
9,0,0,25736
10,0,0,22508
11,0,0,28464
12,0,0,19929
13,0,0,26259
14,0,0,22321
15,0,0,27267
16,0,0,20531
17,0,0,20508
18,0,0,29478
19,0,0,27290
20,0,0,22251
21,0,0,27730
22,0,0,21506
23,0,0,26214
24,0,0,21886
25,0,0,21563
26,0,0,22001
27,0,0,22175
28,0,0,23909
29,0,0,22183
30,0,0,23411
31,0,0,28418
32,0,0,21246
33,0,0,22176
34,0,0,20881
35,2,0,21220
36,0,0,25746
37,0,0,21588
38,0,0,19140
39,0,0,22552
40,0,0,20839
41,0,0,22133
42,0,0,22744
43,2,0,25638
44,0,0,23006
45,0,0,28868
46,0,0,19974
47,0,0,20273
48,0,0,25781
49,0,0,22549
50,0,0,29076
51,0,0,26523
52,0,0,18224
53,0,0,16121
54,0,0,18818
55,0,0,23053
56,1,0,21594
57,0,0,22477
58,0,0,17122
59,0,0,17365
60,0,0,19851
61,0,0,19256
62,0,0,19811
63,0,0,21978
64,0,0,22345
65,0,0,22376
66,0,0,22002
67,0,0,18953
68,0,0,19080
69,0,0,20304
70,0,0,17395
71,0,0,18561
72,0,0,29523
73,0,0,21109
74,0,0,21113
75,0,0,25156
76,0,0,23453
77,0,0,21512
78,0,0,19345
79,0,0,18187
80,0,0,18411
81,0,0,18592
82,0,0,20080
83,0,0,16564
84,0,0,17530
85,0,0,15795
86,0,0,16821
87,0,0,19095
88,0,0,18108
89,1,0,16421
90,0,0,18853
91,0,0,17100
92,0,0,18070
93,0,0,22287
94,0,0,18577
95,0,0,19430
96,0,0,17417
97,0,0,17206
98,0,0,15148
99,0,0,14139
100,0,0,18094
101,0,0,20787
102,0,0,20896
103,0,0,19464
104,0,0,15351
105,0,0,16355
106,0,0,16976
107,0,0,19201
108,0,0,20913
109,0,0,23535
110,0,0,20975
111,0,0,18540
112,0,0,18589
113,0,0,21246
114,0,0,15671
115,0,0,14817
116,0,0,15246
117,0,0,18139
118,0,0,19043
119,0,0,18638
