frame,fractal_us,upload_us,draw_readback_us
0,0,0,74456
1,0,0,24647
2,0,0,20589
3,0,0,25918
4,0,0,22050
5,1,0,18050
6,0,0,25573
7,0,0,20363
8,1,0,22470
9,0,0,20973
10,0,0,21648
11,0,0,20858
12,0,0,26716
13,0,0,21786
14,0,0,28056
15,0,0,19750
16,0,0,27966
17,0,0,20371
18,0,0,28177
19,1,0,19872
20,1,0,18810
21,0,0,26511
22,0,0,22718
23,0,0,24243
24,0,0,21602
25,0,0,20231
26,1,0,24949
27,0,0,24706
28,0,0,24391
29,0,0,17471
30,0,0,18713
31,1,0,17857
32,0,0,18618
33,0,0,17984
34,0,0,23603
35,0,0,18338
36,0,0,22132
37,0,0,28485
38,0,0,23652
39,0,0,27707
40,0,0,20877
41,1,0,23531
42,1,0,20354
43,0,0,18149
44,0,0,27783
45,0,0,18393
46,0,0,17281
47,0,0,22688
48,1,0,18690
49,0,0,20513
50,0,0,22684
51,0,0,21072
52,0,0,20892
53,0,0,20520
54,0,0,17351
55,0,0,17712
56,0,0,23495
57,0,0,17715
58,0,0,17083
59,0,0,16485
60,0,0,18351
61,1,0,17115
62,1,0,18010
63,0,0,18117
64,0,0,19580
65,0,0,24055
66,1,0,18952
67,1,0,19272
68,0,0,25644
69,0,0,21138
70,0,0,16672
71,0,0,16231
72,0,0,22347
73,0,0,25601
74,0,0,18502
75,0,0,19779
76,0,0,25046
77,0,0,20580
78,0,0,29511
79,0,0,18110
80,1,0,19172
81,0,0,19788
82,1,0,24488
83,1,0,23962
84,0,0,24186
85,0,0,31578
86,0,0,34039
87,0,0,22338
88,0,0,25614
89,1,0,17836
90,0,0,18070
91,0,0,19335
92,0,0,19681
93,0,0,24096
94,0,0,22123
95,0,0,27055
96,0,0,21871
97,0,0,26066
98,1,0,22626
99,1,0,28279
100,0,0,18708
101,0,0,23320
102,0,0,25505
103,1,0,21069
104,0,0,19127
105,0,0,24858
106,0,0,22330
107,1,0,28921
108,1,0,19654
109,0,0,26404
110,1,0,15417
111,1,0,16437
112,0,0,14355
113,0,0,18693
114,0,0,32373
115,1,0,22919
116,0,0,19993
117,0,0,18944
118,0,0,16460
119,0,0,18306
