frame,fractal_us,upload_us,draw_readback_us
0,1,0,64460
1,1,0,25073
2,0,0,25349
3,0,0,23668
4,0,0,23864
5,0,0,21331
6,1,0,27094
7,0,0,20929
8,0,0,24069
9,0,0,19354
10,0,0,20026
11,0,0,21433
12,0,0,21601
13,0,0,19646
14,0,0,24700
15,1,0,22756
16,0,0,21497
17,0,0,22570
18,0,0,20427
19,0,0,25795
20,0,0,25578
21,0,0,20798
22,0,0,24286
23,0,0,23872
24,0,0,24502
25,1,0,19879
26,0,0,24755
27,0,0,23269
28,0,0,23830
29,0,0,20954
30,0,0,21419
31,0,0,19953
32,0,0,23544
33,1,0,23727
34,0,0,24308
35,0,0,19797
36,0,0,21662
37,1,0,21382
38,1,0,18874
39,0,0,21651
40,0,0,20974
41,0,0,20276
42,0,0,22124
43,0,0,20463
44,1,0,21900
45,0,0,21758
46,0,0,21478
47,0,0,21678
48,0,0,24036
49,0,0,23107
50,0,0,22168
51,0,0,21536
52,0,0,21696
53,0,0,23870
54,0,0,20536
55,0,0,24575
56,1,0,20665
57,0,0,20530
58,0,0,18667
59,0,0,20903
60,0,0,19248
61,0,0,18944
62,0,0,20809
63,0,0,21661
64,0,0,20379
65,0,0,19327
66,1,0,19364
67,0,0,20381
68,0,0,19947
69,1,0,19730
70,0,0,21689
71,0,0,17586
72,0,0,19764
73,0,0,19305
74,0,0,21031
75,0,0,19380
76,0,0,20888
77,0,0,19404
78,0,0,20870
79,0,0,20654
80,0,0,23876
81,0,0,21499
82,1,0,25558
83,0,0,25343
84,0,0,41513
85,0,0,23294
86,0,0,21527
87,0,0,20197
88,2,0,19252
89,0,0,22932
90,0,0,19946
91,1,0,31323
92,0,0,18932
93,0,0,23095
94,0,0,19745
95,0,0,27401
96,0,0,22531
97,0,0,20461
98,0,0,19784
99,1,0,17464
100,0,0,21877
101,0,0,19375
102,0,0,21933
103,0,0,22382
104,0,0,22237
105,0,0,18395
106,0,0,20328
107,0,0,17946
108,0,0,20488
109,0,0,19659
110,0,0,18991
111,0,0,19765
112,0,0,18987
113,1,0,19278
114,1,0,19263
115,0,0,16317
116,1,0,18189
117,1,0,20933
118,0,0,19047
119,1,0,18500
