frame,fractal_us,upload_us,draw_readback_us
0,1,0,70181
1,0,0,20462
2,0,0,22279
3,0,0,24084
4,0,0,18275
5,0,0,18306
6,0,0,17331
7,0,0,21226
8,0,0,19110
9,0,0,17896
10,0,0,17462
11,0,0,15920
12,0,0,18294
13,0,0,15720
14,0,0,18872
15,0,0,17019
16,0,0,17660
17,0,0,17991
18,0,0,18441
19,0,0,23376
20,0,0,24525
21,0,0,19811
22,0,0,22148
23,0,0,18882
24,0,0,16595
25,0,0,18354
26,0,0,17601
27,0,0,18916
28,0,0,20638
29,0,0,21917
30,0,0,18745
31,0,0,15861
32,0,0,18705
33,0,0,15882
34,0,0,19942
35,0,0,18244
36,0,0,16661
37,0,0,16577
38,0,0,15242
39,0,0,16523
40,0,0,24076
41,0,0,19088
42,0,0,18102
43,0,0,20668
44,0,0,15385
45,0,0,18871
46,0,0,22309
47,0,0,20430
48,0,0,21117
49,0,0,16808
50,0,0,20598
51,0,0,25679
52,0,0,20459
53,0,0,21309
54,0,0,15781
55,0,0,19116
56,0,0,17011
57,0,0,20314
58,0,0,19677
59,0,0,15805
60,0,0,16141
61,0,0,16329
62,0,0,15299
63,0,0,15515
64,0,0,16597
65,0,0,22539
66,0,0,20651
67,0,0,15801
68,0,0,18718
69,0,0,18707
70,0,0,19274
71,0,0,18576
72,0,0,14536
73,0,0,19300
74,0,0,20146
75,0,0,19259
76,0,0,22280
77,0,0,18355
78,0,0,15630
79,0,0,17725
80,0,0,20109
81,0,0,13715
82,0,0,15950
83,0,0,16433
84,0,0,19770
85,0,0,20225
86,0,0,15506
87,0,0,19051
88,0,0,23693
89,0,0,19430
90,0,0,19796
91,0,0,22929
92,0,0,17293
93,0,0,23109
94,0,0,19161
95,0,0,21950
96,0,0,21968
97,0,0,18597
98,0,0,16454
99,0,0,16458
100,0,0,17392
101,0,0,13611
102,0,0,11853
103,0,0,12173
104,0,0,11918
105,0,0,11342
106,0,0,12122
107,0,0,13644
108,0,0,11983
109,0,0,11997
110,0,0,11973
111,0,0,12761
112,0,0,13212
113,0,0,11950
114,0,0,11688
115,0,0,11500
116,0,0,13770
117,0,0,14057
118,0,0,19195
119,0,0,16864
