frame,fractal_us,upload_us,draw_readback_us
0,0,0,65424
1,0,0,20537
2,0,0,20504
3,0,0,21405
4,0,0,19863
5,1,0,18286
6,0,0,19518
7,0,0,21805
8,0,0,18695
9,0,0,19919
10,0,0,20312
11,0,0,21312
12,1,0,18659
13,0,0,17721
14,0,0,18012
15,1,0,19744
16,0,0,18901
17,0,0,18696
18,0,0,17586
19,0,0,19309
20,0,0,19195
21,0,0,18679
22,0,0,19333
23,0,0,19741
24,0,0,19699
25,0,0,19918
26,0,0,20397
27,0,0,18679
28,0,0,17387
29,0,0,19884
30,0,0,17338
31,0,0,16977
32,0,0,19981
33,1,0,17190
34,1,0,17332
35,1,0,17732
36,0,0,19339
37,0,0,17606
38,0,0,18697
39,0,0,17567
40,0,0,16940
41,0,0,16542
42,0,0,16996
43,0,0,16296
44,0,0,17149
45,0,0,17123
46,1,0,17513
47,0,0,17527
48,0,0,17145
49,0,0,17005
50,0,0,18025
51,0,0,17428
52,0,0,18662
53,0,0,16969
54,0,0,22672
55,0,0,24416
56,0,0,16500
57,0,0,18254
58,1,0,17482
59,0,0,16996
60,0,0,16027
61,0,0,14213
62,0,0,17839
63,0,0,13550
64,0,0,14962
65,0,0,15213
66,1,0,14195
67,0,0,13793
68,0,0,16981
69,1,0,14861
70,0,0,15344
71,1,0,15923
72,0,0,17628
73,0,0,16007
74,1,0,15786
75,0,0,20328
76,1,0,17585
77,0,0,17124
78,0,0,17566
79,0,0,18390
80,0,0,18571
81,0,0,16745
82,0,0,16268
83,0,0,17061
84,0,0,19191
85,0,0,17758
86,0,0,19023
87,1,0,18366
88,1,0,18663
89,1,0,18656
90,0,0,18923
91,0,0,17662
92,0,0,17434
93,0,0,18010
94,0,0,17578
95,0,0,17628
96,0,0,19548
97,0,0,19324
98,0,0,18371
99,0,0,20292
100,1,0,19606
101,0,0,19169
102,0,0,22555
103,0,0,18714
104,0,0,20871
105,1,0,19082
106,0,0,18593
107,0,0,19863
108,0,0,20331
109,0,0,20746
110,0,0,18270
111,0,0,18529
112,0,0,18975
113,0,0,18632
114,0,0,18536
115,0,0,18529
116,0,0,16501
117,1,0,17484
118,0,0,19644
119,0,0,18906
