frame,fractal_us,upload_us,draw_readback_us
0,0,0,65303
1,1,0,22052
2,0,0,23363
3,0,0,20338
4,0,0,18525
5,0,0,19739
6,0,0,19705
7,0,0,20979
8,1,0,21918
9,1,0,24973
10,0,0,20478
11,1,0,20023
12,0,0,19039
13,1,0,19384
14,1,0,19649
15,0,0,19717
16,0,0,17864
17,0,0,18384
18,0,0,19151
19,0,0,18510
20,0,0,19044
21,1,0,23460
22,0,0,18777
23,0,0,17999
24,0,0,19054
25,0,0,18756
26,0,0,19704
27,0,0,18803
28,0,0,20245
29,0,0,18099
30,0,0,18205
31,1,0,16047
32,0,0,16054
33,1,0,19143
34,0,0,16779
35,1,0,19190
36,1,0,18181
37,0,0,15544
38,0,0,16870
39,0,0,15368
40,0,0,16659
41,0,0,16460
42,0,0,18002
43,0,0,16695
44,0,0,16441
45,0,0,15094
46,0,0,16053
47,0,0,17369
48,1,0,24698
49,1,0,15802
50,0,0,17236
51,0,0,17071
52,0,0,28374
53,0,0,14812
54,0,0,14737
55,0,0,16602
56,0,0,16611
57,0,0,16888
58,0,0,17007
59,1,0,14757
60,0,0,18200
61,0,0,17679
62,0,0,18516
63,0,0,21723
64,0,0,23538
65,0,0,13403
66,0,0,16167
67,0,0,15501
68,0,0,15939
69,0,0,14077
70,0,0,14615
71,0,0,12952
72,0,0,13657
73,0,0,12556
74,0,0,11091
75,0,0,11345
76,0,0,13679
77,0,0,12995
78,0,0,14061
79,0,0,13200
80,0,0,12559
81,0,0,14503
82,0,0,11480
83,0,0,12485
84,0,0,16830
85,0,0,15492
86,0,0,15612
87,0,0,14746
88,0,0,15328
89,0,0,14742
90,0,0,17305
91,0,0,15385
92,0,0,16233
93,0,0,14531
94,0,0,15408
95,0,0,16182
96,0,0,14075
97,0,0,13623
98,0,0,14908
99,0,0,15170
100,0,0,15831
101,0,0,14688
102,0,0,14735
103,0,0,15411
104,0,0,15389
105,0,0,15121
106,0,0,15111
107,0,0,15446
108,2,0,17426
109,0,0,30413
110,1,0,16814
111,0,0,15958
112,1,0,14608
113,0,0,16192
114,0,0,14711
115,0,0,15365
116,0,0,15811
117,0,0,16188
118,0,0,15832
119,0,0,16829
