frame,fractal_us,upload_us,draw_readback_us
0,0,0,63706
1,1,0,20206
2,0,0,19774
3,0,0,18894
4,0,0,20649
5,1,0,20865
6,0,0,19742
7,0,0,19151
8,0,0,18672
9,0,0,18045
10,0,0,20382
11,0,0,18874
12,0,0,21446
13,0,0,19336
14,1,0,19100
15,0,0,18690
16,0,0,22354
17,0,0,18828
18,0,0,18820
19,0,0,17570
20,0,0,21030
21,0,0,19330
22,0,0,18904
23,0,0,19382
24,0,0,19643
25,0,0,20806
26,0,0,18678
27,0,0,18267
28,0,0,17000
29,0,0,20621
30,1,0,18892
31,0,0,19325
32,1,0,18678
33,0,0,16121
34,0,0,16333
35,0,0,18279
36,0,0,18618
37,0,0,16940
38,0,0,18547
39,0,0,16516
40,1,0,17649
41,0,0,21473
42,0,0,16573
43,1,0,18558
44,0,0,17178
45,0,0,16356
46,1,0,18239
47,0,0,16348
48,1,0,17214
49,0,0,17001
50,0,0,16353
51,0,0,17654
52,0,0,16971
53,0,0,18256
54,0,0,15696
55,0,0,17625
56,1,0,16977
57,0,0,16341
58,0,0,16569
59,0,0,13708
60,0,0,14151
61,0,0,16855
62,0,0,17060
63,0,0,14844
64,0,0,14190
65,0,0,16695
66,0,0,22933
67,0,0,17643
68,0,0,18047
69,1,0,19389
70,1,0,16556
71,1,0,14269
72,0,0,17633
73,0,0,17058
74,0,0,15469
75,0,0,14135
76,1,0,16380
77,1,0,16862
78,0,0,16387
79,1,0,20249
80,1,0,19748
81,0,0,17602
82,0,0,16589
83,0,0,19750
84,3,0,17929
85,0,0,19324
86,0,0,19539
87,0,0,19751
88,0,0,24684
89,0,0,19307
90,0,0,18898
91,1,0,21857
92,1,0,20206
93,0,0,19290
94,0,0,17000
95,0,0,18549
96,0,0,18661
97,0,0,17379
98,0,0,21008
99,1,0,18668
100,0,0,17801
101,0,0,16381
102,0,0,17594
103,0,0,17626
104,0,0,18695
105,1,0,17422
106,1,0,16932
107,0,0,16520
108,0,0,17626
109,0,0,15905
110,0,0,18573
111,0,0,20853
112,0,0,19092
113,0,0,22117
114,0,0,18433
115,0,0,19812
116,0,0,19288
117,0,0,18654
118,1,0,18049
119,1,0,19940
