frame,fractal_us,upload_us,draw_readback_us
0,0,0,55346
1,0,0,17540
2,0,0,15720
3,0,0,16742
4,0,0,16352
5,1,0,17426
6,0,0,17016
7,0,0,16575
8,0,0,17732
9,0,0,16524
10,0,0,14803
11,0,0,15881
12,0,0,17000
13,0,0,19952
14,0,0,17573
15,0,0,21944
16,0,0,20216
17,0,0,17591
18,0,0,21011
19,0,0,23614
20,1,0,31848
21,0,0,24517
22,1,0,20436
23,0,0,29167
24,1,0,21512
25,0,0,20158
26,0,0,19908
27,1,0,20830
28,0,0,25537
29,0,0,21047
30,0,0,23026
31,0,0,17548
32,0,0,18842
33,0,0,19757
34,0,0,18622
35,0,0,22745
36,0,0,16113
37,0,0,17666
38,1,0,19848
39,0,0,20499
40,0,0,18689
41,0,0,19836
42,0,0,17011
43,1,0,17679
44,0,0,17805
45,0,0,20548
46,0,0,19381
47,0,0,22119
48,0,0,17697
49,0,0,21259
50,1,0,20061
51,0,0,20428
52,0,0,15987
53,0,0,18060
54,0,0,17072
55,0,0,18698
56,0,0,20415
57,0,0,19989
58,0,0,18707
59,0,0,20404
60,0,0,20718
61,0,0,19990
62,0,0,19103
63,0,0,19978
64,0,0,20846
65,0,0,19309
66,0,0,22113
67,0,0,17186
68,0,0,18681
69,0,0,18237
70,0,0,22535
71,0,0,18686
72,0,0,20191
73,0,0,19920
74,1,0,21499
75,0,0,20863
76,0,0,20800
77,0,0,21516
78,1,0,19808
79,0,0,20356
80,0,0,20808
81,0,0,18729
82,0,0,18946
83,0,0,23148
84,0,0,18941
85,1,0,20441
86,0,0,17419
87,0,0,22137
88,0,0,22351
89,0,0,20870
90,0,0,21482
91,0,0,24961
92,1,0,23109
93,0,0,21690
94,0,0,23843
95,1,0,21361
96,1,0,19947
97,0,0,23633
98,0,0,22773
99,0,0,22512
100,0,0,19206
101,0,0,20867
102,0,0,22558
103,0,0,22096
104,0,0,21277
105,0,0,23863
106,0,0,22598
107,0,0,20657
108,0,0,22797
109,0,0,21497
110,0,0,22520
111,0,0,21025
112,0,0,23628
113,0,0,22363
114,1,0,21901
115,0,0,25338
116,0,0,22580
117,1,0,22727
118,0,0,21940
119,1,0,23617
