frame,fractal_us,upload_us,draw_readback_us
0,1,0,77687
1,1,0,22617
2,0,0,22518
3,0,0,21677
4,0,0,19992
5,0,0,20184
6,0,0,19980
7,0,0,20855
8,0,0,22525
9,0,0,23506
10,0,0,19356
11,0,0,21400
12,0,0,20542
13,0,0,21455
14,0,0,20836
15,0,0,21506
16,0,0,18640
17,0,0,21289
18,0,0,19715
19,0,0,19829
20,0,0,20974
21,0,0,21782
22,0,0,25949
23,0,0,18340
24,0,0,20384
25,0,0,25953
26,0,0,27252
27,0,0,20923
28,0,0,21871
29,0,0,19996
30,0,0,22038
31,0,0,22147
32,0,0,19991
33,0,0,19319
34,0,0,20715
35,0,0,21779
36,0,0,20992
37,0,0,22670
38,0,0,19462
39,0,0,23573
40,0,0,22272
41,0,0,22421
42,0,0,20011
43,0,0,19453
44,0,0,23619
45,0,0,16310
46,0,0,21479
47,0,0,19229
48,0,0,20453
49,0,0,21060
50,0,0,23883
51,0,0,23251
52,0,0,24326
53,0,0,23214
54,0,0,18325
55,0,0,22690
56,0,0,20617
57,0,0,21162
58,0,0,17737
59,0,0,17749
60,0,0,18823
61,0,0,21485
62,0,0,21154
63,0,0,19246
64,0,0,18216
65,0,0,20443
66,0,0,19787
67,0,0,23185
68,0,0,22362
69,0,0,25694
70,0,0,23834
71,0,0,23974
72,0,0,23132
73,0,0,22001
74,0,0,20989
75,0,0,24761
76,0,0,24722
77,0,0,22619
78,0,0,20631
79,0,0,22655
80,0,0,19205
81,0,0,23201
82,0,0,19132
83,0,0,17101
84,0,0,17483
85,0,0,16687
86,0,0,22549
87,0,0,20668
88,0,0,18761
89,0,0,22608
90,0,0,21203
91,0,0,22554
92,0,0,21255
93,0,0,18751
94,0,0,21472
95,0,0,18055
96,0,0,19961
97,0,0,24818
98,0,0,22985
99,1,0,19076
100,0,0,21205
101,0,0,18662
102,0,0,17432
103,0,0,16738
104,0,0,18068
105,0,0,17602
106,0,0,23472
107,0,0,18442
108,0,0,17597
109,0,0,18197
110,0,0,19424
111,0,0,17145
112,0,0,23027
113,0,0,16309
114,0,0,18086
115,0,0,18767
116,0,0,21792
117,0,0,19604
118,0,0,19412
119,0,0,18139
